Txn_ID,Start time,End time,Duration (ms),Log manager (ms),Scheduler (ms),Other (ms)
606891763826689,1748851290838705819,1748851291048396381,209.691,4.068,201.056,4.567
1650770680217601,1748851323029972334,1748851323235719413,205.747,3.049,193.607,9.092
1573289470197761,1748851320662473780,1748851320859486102,197.012,0.463,185.465,11.084
170175194202112,1748851275850273477,1748851276131485713,281.212,10.512,274.571,0.0
1144428395757568,1748851307778282743,1748851307973901835,195.619,6.638,185.305,3.676
272958056562689,1748851279740343309,1748851279976239034,235.896,1.91,225.246,8.74
182016419037185,1748851276358310392,1748851276611519610,253.209,0.15,247.059,6.0
144014548402176,1748851274574857218,1748851274905404137,330.547,0.049,323.803,6.695
1224018434719745,1748851310197613705,1748851310398968154,201.354,5.774,193.563,2.017
1393931635916801,1748851315260708471,1748851315454083403,193.375,1.814,179.867,11.693
10445360463873,1748851267838286393,1748851268218853024,380.567,0.022,375.764,4.78
470651106230273,1748851286496598620,1748851286705407456,208.809,1.317,197.298,10.193
1239931288551425,1748851310670702866,1748851310878531741,207.829,0.683,199.048,8.097
967407023685632,1748851302265176117,1748851302471608546,206.432,1.799,195.357,9.276
533301794177025,1748851288505608395,1748851288706098791,200.49,0.031,194.313,6.146
893430506979328,1748851299956151215,1748851300153715087,197.564,5.741,189.952,1.871
1315209180348417,1748851312920782782,1748851313120616191,199.833,1.871,192.354,5.609
594109941153792,1748851290426941305,1748851290637630131,210.689,2.022,201.092,7.575
782495796690945,1748851296529625759,1748851296726372255,196.746,1.027,190.671,5.048
565423854583809,1748851289506824016,1748851289710666971,203.843,1.909,189.124,12.81
1616715884527617,1748851321985267314,1748851322177571677,192.304,0.031,186.198,6.075
357199545106432,1748851282731256864,1748851282955565356,224.308,2.59,213.885,7.833
403911609417728,1748851284321970842,1748851284534546390,212.576,0.333,206.292,5.951
234685602988033,1748851278367032762,1748851278597751682,230.719,4.138,219.885,6.696
748831843024897,1748851295469320954,1748851295673388308,204.067,0.036,199.179,4.852
980807321649153,1748851302689025682,1748851302896824202,207.799,4.525,199.63,3.644
237700670029825,1748851278473493334,1748851278706161643,232.668,0.136,223.95,8.583
1230688518930433,1748851310404007612,1748851310593059803,189.052,0.899,180.946,7.207
1746118954188800,1748851325941562763,1748851326136575091,195.012,0.668,188.88,5.464
100128572571648,1748851272402743993,1748851272719207099,316.463,0.029,308.834,7.6
54533199757313,1748851270090822610,1748851270428957225,338.135,3.362,329.755,5.018
518686020468736,1748851288039939326,1748851288248119688,208.18,8.998,200.632,0.0
653367604936704,1748851292369915769,1748851292581571699,211.656,0.115,202.093,9.448
1515152792879105,1748851318900788198,1748851319093005408,192.217,0.458,179.307,12.453
1276206582333440,1748851311771899601,1748851311963776676,191.877,0.067,180.724,11.086
139728171040768,1748851274365058064,1748851274687518566,322.461,4.248,310.839,7.373
317458212716545,1748851281329466157,1748851281556370946,226.905,0.474,221.934,4.496
457761909374977,1748851286086775350,1748851286288042856,201.268,5.525,192.011,3.732
864224729366528,1748851299052216498,1748851299247802588,195.586,5.581,185.318,4.687
1383241462317057,1748851314943469387,1748851315135917619,192.448,2.102,184.321,6.025
1768405539487745,1748851326618500728,1748851326805768699,187.268,1.601,181.033,4.634
1026321090084864,1748851304127231080,1748851304327115054,199.884,3.255,188.015,8.614
1077323826724864,1748851305706343968,1748851305905003867,198.66,0.129,192.004,6.526
903038348820481,1748851300249373682,1748851300448587495,199.214,0.039,191.686,7.488
1513387561320449,1748851318844970692,1748851319046149133,201.178,5.08,191.052,5.047
1533393518985217,1748851319451173282,1748851319649648205,198.475,0.691,195.038,2.746
1507997377363969,1748851318685489868,1748851318877734018,192.244,0.041,186.139,6.064
1399227330592768,1748851315417117551,1748851315608155330,191.038,2.02,176.788,12.23
391434729422849,1748851283915936705,1748851284123864186,207.927,0.128,198.869,8.931
1381871367749632,1748851314901722370,1748851315096652435,194.93,2.174,185.732,7.025
1378886365478913,1748851314810018397,1748851315007339336,197.321,2.057,187.396,7.868
166966853632000,1748851275711732294,1748851275991671543,279.939,0.518,272.388,7.033
856781551042560,1748851298825838272,1748851299021895922,196.058,0.144,188.228,7.686
99368363360256,1748851272362211483,1748851272685103191,322.892,0.536,315.818,6.538
1267290230226945,1748851311512422142,1748851311690242294,177.82,0.02,170.372,7.428
1740926338727936,1748851325780920790,1748851325981093843,200.173,0.568,187.125,12.48
191181879246849,1748851276731214378,1748851276990400333,259.186,0.036,251.934,7.215
45204530790400,1748851269620533055,1748851269947927699,327.395,0.025,319.122,8.248
1146571584438272,1748851307842381960,1748851308035311521,192.93,1.135,181.824,9.97
1153958928187392,1748851308065718277,1748851308260571318,194.853,0.891,187.973,5.99
59807419596800,1748851270373819448,1748851270705535479,331.716,8.372,325.362,0.0
1569050337476609,1748851320531310201,1748851320724350498,193.04,0.77,188.384,3.886
266464066011136,1748851279507618124,1748851279737022029,229.404,0.062,222.417,6.924
1448168482930689,1748851316861772088,1748851317050627803,188.856,0.272,182.878,5.705
1653566703927296,1748851323115251261,1748851323315959032,200.708,0.813,192.039,7.857
1609775217377280,1748851321771252419,1748851321966857985,195.606,1.626,187.932,6.048
752276406796288,1748851295577088726,1748851295780669241,203.581,2.66,192.763,8.158
1386080435699712,1748851315026688539,1748851315216041242,189.353,0.585,179.319,9.449
1439750347030528,1748851316615139319,1748851316804617436,189.478,1.663,183.252,4.563
364548234149889,1748851282985052045,1748851283211556316,226.504,0.04,221.367,5.097
518406847594496,1748851288029537747,1748851288234994064,205.456,0.11,194.965,10.381
482127258845184,1748851286862056514,1748851287063155756,201.099,1.029,192.997,7.074
590442039083008,1748851290298816409,1748851290518031321,219.215,19.868,214.919,0.0
339478510043136,1748851282110615667,1748851282342258973,231.643,8.081,222.367,1.196
1570502036422656,1748851320576752126,1748851320776624228,199.872,3.672,191.908,4.292
723212363104256,1748851294653081916,1748851294861474875,208.393,0.039,197.202,11.152
1298914074427393,1748851312435827428,1748851312615325654,179.498,0.887,173.216,5.395
498701537640449,1748851287390780961,1748851287599705262,208.924,4.141,198.16,6.623
1616367992176641,1748851321974099004,1748851322170739562,196.641,4.874,187.9,3.867
364754392580097,1748851282992278766,1748851283225347833,233.069,1.722,220.377,10.97
191087389966336,1748851276728647656,1748851276984637194,255.99,0.058,249.085,6.846
270509925203968,1748851279652573742,1748851279890013639,237.44,2.397,225.432,9.611
1437534143905792,1748851316548218554,1748851316737887838,189.669,0.066,179.904,9.699
843617476280321,1748851298421158815,1748851298622795782,201.637,3.362,188.78,9.495
574980156817409,1748851289801463810,1748851290004884366,203.421,8.457,194.893,0.071
1081915146764288,1748851305849742239,1748851306046336531,196.594,2.34,190.339,3.915
860969144156161,1748851298954073865,1748851299150242152,196.168,0.077,189.348,6.743
700397496827904,1748851293910517942,1748851294124156754,213.639,3.445,205.352,4.842
1227248250126336,1748851310299848116,1748851310491614746,191.767,2.379,185.012,4.376
1248323654647809,1748851310937243420,1748851311131338978,194.096,0.048,186.904,7.143
900701886611456,1748851300176703404,1748851300372392086,195.689,1.027,188.336,6.326
326185586262017,1748851281641230120,1748851281865860173,224.63,0.775,215.456,8.399
158295314661377,1748851275280496298,1748851275600393545,319.897,5.575,309.097,5.225
1788089374605313,1748851327207431103,1748851327401697549,194.266,0.042,188.745,5.479
678720796884992,1748851293204345316,1748851293417474107,213.129,0.965,204.163,8.001
439997924638721,1748851285512302214,1748851285716807666,204.505,3.48,196.375,4.651
109852378529792,1748851272886675437,1748851273200891578,314.216,0.04,307.92,6.256
444078143569921,1748851285642051143,1748851285849288054,207.237,5.496,199.774,1.967
608918988390401,1748851290905523371,1748851291106495456,200.972,1.353,194.094,5.525
1040039215628288,1748851304547878718,1748851304745906606,198.028,2.853,189.63,5.544
718870151168001,1748851294511666096,1748851294717800519,206.134,0.043,203.153,2.938
388423957348352,1748851283813643815,1748851284024770057,211.126,1.688,203.378,6.06
1761086915215360,1748851326399349725,1748851326589158580,189.809,0.842,183.388,5.579
1734544017326081,1748851325585389433,1748851325783592688,198.203,5.488,187.508,5.207
1713996893782017,1748851324963016725,1748851325166272143,203.255,1.791,194.193,7.272
356499465437184,1748851282707555245,1748851282928305154,220.75,0.126,215.838,4.786
428496002220033,1748851285128065171,1748851285341839928,213.775,0.148,207.71,5.917
405187214704641,1748851284365757307,1748851284575162075,209.405,0.495,204.297,4.613
1401894505283584,1748851315495155370,1748851315681060266,185.905,1.181,177.442,7.282
190576288858113,1748851276709234013,1748851276969656687,260.423,4.22,248.738,7.464
614798798618624,1748851291094230639,1748851291303280996,209.05,0.087,202.405,6.558
452032423002112,1748851285897550215,1748851286109957849,212.408,2.882,206.025,3.5
673060029988865,1748851293017372126,1748851293232912960,215.541,2.668,207.515,5.358
700401791795201,1748851293910654477,1748851294123114058,212.46,0.015,204.426,8.018
1356140218679296,1748851314143256289,1748851314339629207,196.373,7.823,187.807,0.743
1162420013760512,1748851308317887141,1748851308516820140,198.933,0.772,188.405,9.756
1111211118690305,1748851306750034916,1748851306952740107,202.705,1.183,194.602,6.92
1126011575992321,1748851307268533311,1748851307421261730,152.728,6.026,138.661,8.042
918289777688577,1748851300725823467,1748851300931342551,205.519,0.575,192.32,12.625
1377537745747968,1748851314766794502,1748851314966509340,199.715,6.378,192.134,1.203
557108797898752,1748851289247947409,1748851289466829320,218.882,4.974,188.436,25.472
1034799355527169,1748851304389024563,1748851304582715935,193.691,0.223,190.016,3.452
988911924936705,1748851302948817358,1748851303143754356,194.937,1.193,186.483,7.261
719827928875009,1748851294540788375,1748851294752692740,211.904,5.442,203.68,2.783
1729536085458944,1748851325438094778,1748851325627964326,189.87,2.266,181.805,5.799
257483289395200,1748851279189796241,1748851279418162699,228.366,0.085,222.082,6.2
1323665970954241,1748851313179839024,1748851313376453995,196.615,5.946,188.562,2.106
497108104773632,1748851287340986319,1748851287550850525,209.864,0.554,200.166,9.145
924757998436352,1748851300929703431,1748851301133774141,204.071,4.121,195.165,4.784
178808078467073,1748851276223460741,1748851276484132420,260.672,0.394,255.69,4.588
725913897533440,1748851294741819801,1748851294955599376,213.78,1.238,199.451,13.091
1615173991268353,1748851321936386107,1748851322133144446,196.758,0.137,188.439,8.182
1685186253160448,1748851324085299695,1748851324287332620,202.033,0.717,184.884,16.432
1585895199211520,1748851321044799223,1748851321241362227,196.563,1.319,185.46,9.784
1031427806199808,1748851304285779204,1748851304482198549,196.419,2.071,185.076,9.272
1201418316808193,1748851309503651777,1748851309694287505,190.636,5.738,182.66,2.238
104135777058816,1748851272599671749,1748851272923368339,323.697,0.17,319.277,4.25
1793397954183168,1748851327368183601,1748851327533070889,164.887,0.059,152.564,12.264
300974128234496,1748851280737360464,1748851280970289349,232.929,0.788,221.533,10.608
1189035926093824,1748851309125302035,1748851309322856770,197.555,0.037,187.605,9.913
1392698980302849,1748851315223424215,1748851315413323398,189.899,0.832,181.824,7.243
1751311569649665,1748851326100209090,1748851326301727715,201.519,0.033,187.747,13.739
1683476856176640,1748851324033183389,1748851324228257242,195.074,0.167,185.391,9.516
307936270221313,1748851280989169917,1748851281224586367,235.416,6.205,225.652,3.56
654527246106624,1748851292408844515,1748851292615689294,206.845,0.035,197.175,9.635
6863357739008,1748851267400277883,1748851268127218491,726.941,92.101,575.891,58.949
1283173019287553,1748851311977868995,1748851312164755073,186.886,4.003,178.295,4.588
29738353557504,1748851268830129969,1748851269150682760,320.553,0.019,312.555,7.979
112064286687233,1748851272998126264,1748851273309883435,311.757,0.024,306.918,4.815
1435412430061569,1748851316483486095,1748851316671962532,188.476,0.957,183.681,3.839
114057151512576,1748851273096880860,1748851273408486157,311.605,1.868,300.865,8.873
923095846092800,1748851300878577805,1748851301079020782,200.443,5.313,192.865,2.265
183661391511553,1748851276421861516,1748851276690183728,268.322,0.058,264.312,3.952
1281858759294977,1748851311940887064,1748851312128073612,187.187,5.823,177.416,3.947
669679890726913,1748851292907231675,1748851293120099888,212.868,6.131,202.951,3.786
1031745633779712,1748851304295777259,1748851304486448854,190.672,0.05,182.635,7.986
1428506122649600,1748851316274567876,1748851316469789906,195.222,4.937,186.839,3.446
961011817381889,1748851302062082471,1748851302268402601,206.32,2.768,194.178,9.374
1483554718482432,1748851317938702981,1748851318129796062,191.093,4.772,181.9,4.421
548424374026240,1748851288974752912,1748851289178408336,203.655,4.104,191.742,7.81
424226804727808,1748851284988553807,1748851285198313128,209.759,0.152,203.973,5.634
1514955224383489,1748851318895319839,1748851319087907381,192.588,0.868,182.849,8.87
1729128063565825,1748851325424835214,1748851325612547544,187.712,1.247,180.387,6.079
1490662889357313,1748851318150776160,1748851318345152662,194.377,0.151,189.843,4.383
1645273122078720,1748851322859498546,1748851323057531414,198.033,0.029,186.386,11.617
248631361798145,1748851278870383178,1748851279094082073,223.699,0.029,215.666,8.004
553050053804033,1748851289120506650,1748851289319694504,199.188,3.336,188.936,6.916
1544856786698241,1748851319802935547,1748851319999170308,196.235,0.073,187.984,8.178
137481903144960,1748851274255337396,1748851274571396468,316.059,9.162,305.63,1.267
1359485998202881,1748851314244364938,1748851314435370607,191.006,0.06,181.066,9.879
237902533492737,1748851278480805375,1748851278715034187,234.229,1.056,223.059,10.114
179443733626881,1748851276252157475,1748851276508122848,255.965,0.023,248.803,7.14
608631225581569,1748851290896585846,1748851291102309792,205.724,6.794,198.084,0.846
